gender,credit_score,approved,pseudo_id,age_bin,income_band
M,630.0,0,818956ce367d0cd5,30s,60000
F,568.0,0,53faf33c1e872f6b,30s,30000
M,740.0,0,6aa47e630373d974,20s,50000
M,690.0,0,b80e2c59d4856b67,20s,60000
M,631.0,0,fdae450bd8dce21d,20s,30000
M,686.0,0,c36c1b71e0e5c057,30s,60000
M,716.0,0,7b3147f9dc29e87e,40s,40000
M,661.0,0,d35f264105abb7e2,60s,30000
F,711.0,0,a704d562964e7df0,20s,90000
M,624.0,0,a311bbc03f5bc7f6,50s,70000
M,687.0,0,d1702ee213552210,30s,60000
M,760.0,0,9b60f10072d72f94,50s,40000
M,766.0,0,9b7f20e247510c00,40s,40000
F,773.0,0,02d13ca8c07b499c,60s,80000
M,700.0,0,75bd9d328ff7eff0,20s,60000
F,682.0,0,6c8f23c78aefa7b1,60s,10000
M,649.0,0,f6868a4b3f397bd2,20s,90000
M,553.0,0,e33f55b87d3c994a,50s,50000
M,586.0,0,60f131632a94bef0,40s,60000
M,668.0,0,5224172b18ac158b,40s,70000
F,672.0,0,c411de66328b3fbb,30s,60000
M,779.0,0,16ccad65f2773dac,20s,60000
M,772.0,0,36b1d98f4f847384,50s,40000
F,632.0,0,3b1400803c3b4668,50s,30000
F,737.0,0,c12861634bd28266,60s,60000
F,647.0,0,35a765162f3971ba,50s,80000
F,728.0,0,00ef5bae6bba345a,60s,40000
F,736.0,0,1d9404cb50a34ee4,50s,40000
F,767.0,0,9d2e99108342cd2d,30s,70000
F,646.0,0,072e6a61b4b90d98,50s,40000
M,751.0,0,17f0bcd6355507be,30s,40000
F,549.0,0,827092c17f7da898,50s,40000
M,771.0,0,cb7e8e58cf402513,40s,50000
F,678.0,0,0bdae69d09fdaf42,30s,20000
F,680.0,0,540d5693102a6676,40s,40000
M,537.0,0,8c93e41e437ae377,30s,50000
F,653.0,0,5b7cae991c8a4f40,40s,50000
F,775.0,0,39f43524416f4da9,40s,70000
M,650.0,0,670e24bb8b14082a,30s,80000
M,730.0,0,cc48f5e879e8e0a2,60s,80000
F,682.0,0,d02f7eb3c339ee5c,20s,70000
F,754.0,1,070960ca7c1f675b,50s,50000
M,693.0,1,e5b776a80c7202dd,20s,40000
M,615.0,0,177eca76d37844fe,20s,50000
F,684.0,0,a1ffbe3e78473f4e,20s,60000
M,792.0,1,9ec76b815b7d9796,20s,60000
M,715.0,1,3a031f7dc6a89abc,20s,60000
M,672.0,0,11e7712c2b235f74,50s,50000
M,838.0,1,ea7b77b3d02c8cc4,60s,60000
F,761.0,0,2508cb605e418288,40s,70000
F,737.0,0,26824de22c1f510c,20s,70000
F,702.0,0,602872530cd84f58,50s,50000
F,731.0,0,c051a34ead4a6e5b,40s,30000
M,733.0,0,94ebca413114a74b,40s,30000
M,527.0,0,379345419f3c2880,60s,40000
M,708.0,0,95ab594e13da8a1f,30s,50000
M,669.0,0,2cb149dd745b643c,30s,60000
M,645.0,0,385217bbbd9e0cd7,50s,20000
M,666.0,0,27abb8b0818ec5f6,40s,40000
M,571.0,0,485328890ac809a8,50s,50000
M,554.0,0,b0a5a45a565a0135,50s,30000
F,767.0,0,977fcca73eb70779,50s,60000
F,712.0,0,a5c6190d2874cf08,30s,40000
F,511.0,0,7dd04d16f497ede2,20s,40000
F,640.0,0,f24bc45f0d7a377b,40s,50000
F,742.0,0,fc3e2c8eda81c6bd,40s,60000
M,660.0,0,bb1cf8f0aca22158,50s,30000
F,767.0,0,50ab9fdbe80b602d,30s,50000
M,753.0,0,6b4140c49847403c,50s,60000
M,585.0,0,960d00683ae2354e,50s,40000
M,670.0,0,9d438677d817606e,50s,20000
M,649.0,0,473429493254844c,50s,20000
M,583.0,0,fe5dfb52eab53077,60s,40000
F,578.0,0,953fba2513204ada,40s,30000
F,624.0,0,455d07be82321d3b,30s,40000
F,635.0,0,5f2540f6d0f6acaa,30s,80000
F,700.0,0,0d8066c2601c025f,50s,30000
M,753.0,0,97c72023bda0d4dc,30s,40000
M,716.0,0,1d05e39d4a22fd81,40s,90000
F,733.0,0,6592d49f39c51fc4,40s,60000
M,661.0,0,7d15c684f755716b,40s,40000
M,722.0,0,2162ba1f508c459d,30s,50000
M,670.0,1,13678c789d2f639b,50s,60000
F,649.0,0,efa457cfd2771057,20s,80000
F,813.0,0,df561d0637563b7d,50s,40000
M,517.0,0,19aa8480b0985f00,50s,40000
F,549.0,0,dd7d486c055a2c27,50s,30000
M,707.0,1,a15e988e431a9961,60s,50000
M,661.0,0,3bd6fcf40d574678,30s,20000
M,579.0,0,510cc0d56570830a,20s,40000
M,606.0,0,682cf4553953e4bf,40s,30000
F,615.0,0,4cfb7c95ba60e884,20s,70000
M,742.0,0,acf769a0aac3b5bf,30s,40000
F,765.0,0,1383405c389e0fb8,50s,60000
M,795.0,0,782fb7bffa887a55,40s,20000
F,569.0,0,e97540dafcf0b170,40s,50000
F,584.0,0,88e2674657e25aa4,50s,30000
F,580.0,0,668dfab51698a76e,20s,40000
F,770.0,0,ad94fb16d56d43dc,50s,90000
F,709.0,0,2b207a62619595ee,40s,70000
M,686.0,0,dff67bc9a0d3407f,30s,50000
F,676.0,0,9a4a84c2d723bc52,40s,30000
M,602.0,0,29e60b4c7ec4996f,40s,70000
M,716.0,0,360543b8ea3d2a44,30s,20000
M,667.0,0,03bf95111f0c6962,20s,50000
M,596.0,0,bf9f5190347dce98,20s,30000
M,720.0,0,55f9390acc0f555d,30s,50000
M,650.0,0,865eea9112451f3e,30s,50000
F,696.0,0,85ff57221f62dfa3,40s,40000
M,671.0,0,a19dcb7295daf98e,60s,70000
F,742.0,0,a2714d25fa5931b2,20s,40000
M,695.0,0,8add1b4f52d73c14,30s,60000
F,618.0,0,b51d49d4adbefda0,20s,60000
M,703.0,0,7e8c5b425a51034f,60s,20000
M,705.0,0,d5f576a1fd5cd4ca,50s,40000
M,716.0,0,e400dc270105b791,30s,50000
F,753.0,0,8733478b0ed99643,30s,60000
M,637.0,0,e39f036b54a29349,50s,80000
F,727.0,1,a5ebc7bc1ebdb61f,60s,50000
M,559.0,0,2254b3521b56379a,40s,40000
F,672.0,0,ba08eb5006ce6eb8,30s,30000
M,661.0,0,240b9d3b8bc03568,50s,60000
F,781.0,0,708246bdb3f83195,50s,40000
M,669.0,0,47ee5ede61c3c9b9,40s,50000
M,723.0,1,ef451016bb871157,20s,50000
M,557.0,0,2b2a1fba85fe1df3,50s,60000
M,655.0,0,6b87d8bffb7af294,20s,40000
M,621.0,0,d73dc495a73704ca,50s,40000
F,850.0,0,29d62d73ea51049b,50s,60000
M,633.0,0,5cb31dcb2bf78c6f,40s,10000
M,685.0,0,2e452b804b3aa82f,40s,40000
F,689.0,0,b02d21c4ae1970d6,20s,30000
M,569.0,0,7b4630a623406d4c,50s,70000
M,643.0,0,23d5a1e37d9eed42,30s,40000
F,708.0,0,270f381a17d00bae,30s,40000
F,686.0,0,53890ed606c4af3e,50s,50000
F,519.0,0,a69783975f626291,60s,40000
M,640.0,0,71c1bc1a38ed9dcd,40s,40000
F,751.0,0,6686fc71c8324d16,40s,50000
M,721.0,0,35cf3f5513af8e14,40s,40000
F,765.0,0,587b6580dd01ebf2,30s,40000
F,611.0,0,c8c49f3e441874f6,40s,30000
F,770.0,0,b62608c667a7bd3b,60s,30000
M,677.0,0,46be6e3fd361cf35,30s,50000
M,791.0,0,735fc7e7a74140fc,50s,60000
F,680.0,0,61ba02e9a4ad6a70,50s,20000
M,537.0,0,a73de7c9dc5d80bb,50s,60000
M,739.0,0,de07e2f0ccbf8232,50s,60000
F,649.0,0,d9fe8ecef5a967ed,60s,70000
F,654.0,0,1644eaed3d1a08d9,50s,60000
M,578.0,0,56c5373867798d9b,60s,60000
M,794.0,0,2ef77e431323f46a,50s,90000
M,644.0,0,831e31e0a3fc9c14,50s,40000
M,790.0,0,1dd41c63ac0a84ea,50s,30000
M,650.0,0,099237615975946a,60s,20000
F,615.0,0,cc5caca3e8414a6f,40s,80000
F,772.0,1,87fd63c6e04b8577,50s,80000
M,675.0,0,132a61f2848d883d,60s,30000
M,676.0,0,0c3446fde286d325,30s,40000
F,590.0,0,8ec9d4f6bdd35ea8,20s,40000
F,648.0,0,fad2495557e5d8b7,50s,70000
F,710.0,0,db9b05e8f9b0a807,40s,30000
M,589.0,0,6006878db92b838a,30s,10000
F,642.0,0,c73550513e839b9d,50s,90000
M,651.0,0,1058930dd32dabc6,20s,60000
M,685.0,0,d754d38fd058fe28,40s,60000
F,784.0,0,cfa62d3307766688,30s,50000
M,659.0,0,31473ba8a3a0db62,30s,60000
M,632.0,0,4fdbf83334beec96,60s,20000
M,850.0,0,dc233938120f14b8,40s,30000
M,650.0,0,1af2a21045c9c7b9,20s,50000
M,667.0,0,e4b5055dc2d3cce1,30s,10000
F,655.0,0,2dbdb1fb2c1283ed,30s,40000
M,661.0,0,1660571c366697d3,60s,40000
M,685.0,0,ac4c905eb9c07a2f,30s,40000
F,744.0,0,bf571882d59e81f7,30s,40000
M,708.0,0,628ebe214733ed48,30s,30000
F,755.0,0,12d2c2ef10429354,20s,20000
M,753.0,0,5f0bf2f45b99c995,50s,50000
F,695.0,0,e75e452c9941de6e,40s,40000
M,706.0,0,883b7bbcba093b19,30s,30000
F,758.0,0,7ac0e01c63d9275b,30s,50000
M,602.0,0,579b796f21468c1f,40s,40000
F,850.0,0,655bfb05889c33a8,20s,40000
M,644.0,0,72553592f58e71eb,60s,10000
F,655.0,0,fdccddf39fdb9449,40s,60000
M,595.0,0,da79c025e86a77eb,30s,30000
M,597.0,0,6a3f8083bf99b713,40s,50000
M,748.0,0,3074caac349c69a2,50s,40000
M,839.0,0,c34892dec7de9567,20s,40000
M,640.0,0,3b48fa46d50d2b1e,40s,70000
F,704.0,0,b3b2421338d26dc5,40s,60000
M,695.0,0,8ab2b8e7212e482e,50s,70000
M,750.0,0,34243a9c5978d7c1,40s,60000
M,835.0,0,6e6fc4d07c1c2790,50s,60000
M,786.0,0,441c0619c9900325,50s,20000
M,663.0,0,90ac09468eb2d22a,50s,40000
F,717.0,0,89132b1c3c909fa6,30s,50000
M,724.0,0,d1ad5164578a686b,50s,70000
F,679.0,0,9e6d567b4e7945ee,30s,40000
M,603.0,0,d4d632199350cfb7,50s,50000
M,624.0,0,874e257a32ccf861,60s,50000
F,760.0,0,0b0d1d656839141b,30s,70000
M,768.0,0,9dcb805cfcf66d2f,40s,50000
M,665.0,0,fccdcda177529e0c,50s,60000
F,698.0,0,e1aa6d2abf60c2d7,20s,20000
F,764.0,0,325c1c6293c6a83e,50s,20000
F,561.0,0,6245f88d470de53a,50s,10000
M,649.0,0,bedb6f20637d1520,50s,60000
F,821.0,0,eed930e7a8af6025,20s,60000
F,701.0,0,5500fdaf4855cd00,50s,70000
F,601.0,0,b4282aae1c6c05a7,50s,40000
M,688.0,0,33947a1c3f235c80,20s,40000
M,752.0,0,43904db3eee51440,50s,50000
M,502.0,0,59e964457e924d67,40s,80000
M,692.0,0,309061d9a4733ae0,60s,80000
F,654.0,0,8566b67d5e487b48,20s,60000
M,565.0,0,c444e7f905129ebc,60s,60000
M,686.0,0,f42d7847bb432e62,40s,70000
M,670.0,0,de5fd6f4c59cf51c,30s,50000
M,678.0,0,b44387c141b7cfee,30s,40000
M,656.0,0,d2339144b78aa6ce,50s,50000
M,609.0,0,966224e933b53624,60s,30000
M,578.0,0,11ea75061f86a371,30s,50000
F,632.0,0,a31815d3812888f2,60s,30000
M,740.0,0,254d75d9fb7a4359,40s,70000
M,696.0,0,5fd9ff8f44225c58,20s,60000
M,675.0,1,ecad8f26be0792ca,40s,80000
M,607.0,0,35c2572fa5e00f06,50s,20000
M,654.0,0,a14e571e44935b28,20s,80000
M,732.0,0,edba5b0221de8f25,20s,20000
M,715.0,0,b3ba3ed69da29b99,20s,30000
M,647.0,0,5db869e866084b51,40s,40000
F,497.0,0,d0a0ef744ec5b4ec,20s,70000
M,633.0,0,2910f8244ae5f920,60s,50000
M,646.0,0,bed690887007ee5f,20s,50000
F,617.0,0,9c7dd13384c0aeaf,20s,40000
M,651.0,0,8dbf360e2fb0f160,30s,30000
M,737.0,1,8dbd4753a3e7ac5d,50s,70000
M,677.0,0,fb8c714c45c3a29c,50s,60000
M,749.0,1,f03603be54dbd411,30s,70000
M,574.0,0,986e85a8a9f60006,40s,60000
F,659.0,0,6d259eef3c9147e5,50s,10000
F,544.0,0,1e1d6e46e19c7997,50s,30000
F,650.0,1,0178c4133623862f,20s,60000
M,607.0,0,e2f1464d9d49e5fa,50s,40000
M,770.0,0,563d87730ed9e68c,50s,40000
M,709.0,0,95da90f2c37a9ec2,50s,30000
M,751.0,0,45ad2591db4d9e74,40s,70000
M,650.0,0,875259791b0a4368,30s,60000
M,609.0,0,1e26940455904d16,50s,60000
M,606.0,0,fd7c349954069b09,50s,40000
M,699.0,0,0cdc9dc22b9d581d,40s,50000
M,807.0,0,ec5438b081feb8d4,50s,30000
F,709.0,0,7a53ac9b82178862,30s,50000
M,654.0,1,68a7ad56cd1853bf,50s,10000
F,667.0,0,895f687a729cbf10,20s,20000
M,678.0,0,be927872f64cfa03,50s,40000
M,822.0,0,fce61664a014820b,40s,90000
M,766.0,0,bf8fa019a338471a,40s,20000
M,698.0,0,918991f52d9e5443,20s,30000
M,688.0,0,4e56ebc524e38520,40s,50000
M,701.0,0,ee327af6d07dc2a8,20s,80000
F,715.0,0,8258c18ae001bb41,50s,50000
M,651.0,0,fd54f582e1be8e46,50s,60000
M,621.0,0,8d6b6bae72d1fe23,30s,40000
F,752.0,0,b4aeb602cbbeede3,50s,40000
M,682.0,0,3fad2030cb2aff5c,50s,50000
F,746.0,0,3e16b8ba95dbdf7a,20s,40000
M,795.0,0,1eb7ced6e8c6434e,20s,60000
M,716.0,0,987b01dbd4840c35,30s,20000
M,705.0,0,42d1e4481eeaca1d,20s,70000
M,850.0,0,63b36dc6e5d7bd1f,40s,50000
F,694.0,0,a8737b31ca4de19c,40s,50000
M,604.0,0,37c77470ad301b61,40s,20000
M,660.0,0,3ff78d634654d316,20s,30000
M,789.0,0,13e6ff227c559ee0,60s,70000
F,589.0,0,4f8662586c49794f,60s,50000
F,627.0,1,07dc4fbe049780ef,40s,60000
F,757.0,0,4915ffa5a3ddce88,20s,30000
F,661.0,0,74d4af81ed0523fe,30s,50000
F,672.0,0,aceb7636dee678aa,50s,30000
M,755.0,0,d612368e70c166ad,50s,50000
F,630.0,0,5ec14b341d2047b8,30s,60000
M,577.0,0,953a30675ae44143,50s,60000
M,583.0,0,0aab4bb4b8e8bc61,60s,30000
F,721.0,0,826c99ad7711d7a2,40s,40000
M,698.0,0,0658b96445da224d,30s,60000
M,632.0,0,e380a170047fedae,40s,50000
M,599.0,0,6a12178e154e2158,20s,40000
M,661.0,0,e520020e85fe522a,40s,80000
F,758.0,0,0d358631ac6b8edd,20s,30000
M,621.0,0,9fd6fa67d8419e93,20s,70000
F,634.0,0,4b5f8e05d3935c5a,40s,30000
M,597.0,0,c256e52019d04b97,40s,60000
F,654.0,0,c80e8e3c134d9a86,60s,60000
M,704.0,0,cf7cd33686b9c5cf,40s,40000
F,828.0,0,3681d81db9d356dd,60s,30000
M,695.0,0,3e43107f34c40488,50s,10000
M,676.0,0,da6077c2656085ab,30s,40000
M,740.0,1,2a5458b0013a5178,60s,60000
M,729.0,0,d4a3e5311f3c9715,40s,30000
M,640.0,0,04a1f0817c025396,40s,50000
F,841.0,0,401c3c43fb2827df,20s,20000
F,678.0,0,57ec2daefcb5266f,20s,50000
F,697.0,0,8b524ba56cd7baf2,40s,30000
M,719.0,0,162b05ebb8138ecd,30s,50000
M,704.0,0,552076baa82b7f31,40s,40000
F,787.0,0,25883b598fa8b19e,20s,30000
F,639.0,0,de4ec1193a67d128,30s,40000
M,735.0,0,8b5c286640885818,40s,30000
F,692.0,0,d97f775009a3b77a,40s,30000
M,749.0,0,bef366431ae50d10,60s,70000
F,665.0,0,c81a5d038d5b8518,50s,40000
F,655.0,0,c9f50e3e6ff416b7,50s,10000
F,731.0,0,b603fffe9c0f7554,20s,40000
M,705.0,0,334abe9f5e6a1358,40s,70000
F,623.0,0,d7f5e24daa1b294f,30s,40000
M,774.0,1,8943cb13faa6f42e,30s,80000
F,731.0,0,1e4c8fc761b25988,20s,30000
M,675.0,0,95dbe6c67ebdcc59,40s,60000
F,647.0,0,c7258d6cf311f917,20s,70000
F,705.0,1,0386ee3a1c8aeafd,40s,60000
M,726.0,0,d3de0b57af741c69,20s,30000
M,568.0,0,f3ae99d6d32a0cd7,40s,30000
F,706.0,0,1ee262aedcfcb69f,40s,70000
M,726.0,0,9164ff9538993f62,20s,40000
M,515.0,0,482d44e7a59e3f9b,20s,70000
M,694.0,1,e1671f17c2bbf2a1,50s,40000
M,729.0,1,c7743280df717d57,50s,50000
F,721.0,0,521fac71d6e75804,30s,30000
F,736.0,0,ddac57c1bec31fa9,50s,40000
M,657.0,1,9bea7fb4ba1de302,20s,30000
M,607.0,0,14c8a4bd147e0dd4,60s,50000
M,554.0,0,47a04f9b82c3ff42,20s,50000
M,756.0,0,94e7482bbff5becc,40s,60000
F,729.0,0,bf361a8fc321a090,20s,40000
M,762.0,0,953635b79b0f9aaa,20s,30000
M,629.0,0,84a79ed908f12d06,30s,50000
F,736.0,0,485a9befa0ec45f4,20s,30000
M,575.0,0,6be598e5313ce90f,40s,70000
F,619.0,0,61e0afef19e5e546,30s,50000
M,689.0,0,3470f8bbe1bda12f,20s,40000
M,726.0,0,8ba706112e74eb38,60s,60000
M,798.0,0,fd4d47ef3e3c624f,60s,50000
F,663.0,0,28c2c70c43131c1a,60s,20000
F,619.0,0,65b4d1940ab09ed9,20s,30000
M,616.0,0,2fe91619199503aa,30s,70000
M,632.0,1,efbbcba5a411f199,30s,50000
M,835.0,1,10421876fb158663,30s,20000
F,733.0,0,9e49081376ebe55d,30s,60000
F,758.0,0,b9cfef316487498a,40s,40000
F,663.0,0,e54f4d15e96d824d,40s,30000
F,680.0,0,c927d9c4a7810023,30s,30000
M,729.0,1,e22101db61da379e,60s,70000
F,645.0,0,e926c47083a3dbea,60s,10000
F,660.0,0,d348ae043298f84f,30s,30000
M,633.0,0,07c33742df1789ee,20s,50000
F,649.0,0,1ddc89c68ff1abe2,40s,80000
M,683.0,0,35065325037e49d9,30s,60000
F,622.0,0,67eb64149fe9b849,60s,30000
F,700.0,0,c500276a26d01e21,30s,80000
F,700.0,0,56a5909dc18a14bd,20s,30000
M,667.0,0,e2ea6d9cbff683fc,20s,50000
M,622.0,0,bab359dbc420e17e,20s,60000
F,687.0,0,b19bc01a0cc7df8a,30s,30000
F,645.0,0,d146ce39675a606c,30s,60000
M,683.0,0,1e879290cb1f823f,50s,40000
F,757.0,0,0e6e1ae36284ced5,50s,60000
M,592.0,0,189ec7f28272d374,20s,20000
F,832.0,0,a1ce1baf64db07f6,60s,60000
F,675.0,0,744273fec11491b6,40s,40000
M,709.0,0,4cbc9201f5769c16,30s,70000
M,627.0,0,13fdcb8593695b25,30s,50000
F,760.0,0,27179c2170a0e185,30s,70000
F,671.0,0,2943c5fb0fad5920,20s,60000
F,652.0,0,63dff9c54c9bf0db,50s,50000
M,640.0,0,b03cf3c1d60f3ff3,20s,60000
F,661.0,0,73426c8f691701a3,20s,60000
M,709.0,0,122b530684e2f288,30s,60000
M,692.0,0,6aecbe0d50ee05e6,20s,10000
M,677.0,0,bd89bab9ab152050,20s,30000
F,630.0,0,e5c614c873136671,30s,70000
F,626.0,0,b3432d2f68097f0f,30s,30000
F,648.0,0,e64270921beef4eb,20s,70000
F,712.0,0,01c3a5cee429c5f3,50s,60000
M,726.0,0,bfba37f4b4337472,50s,40000
M,736.0,0,30bb6bdba8dbace9,50s,10000
M,680.0,0,c46c1285e6c62c4d,40s,40000
M,668.0,0,6ab2e917679716f0,30s,30000
F,558.0,0,00c59afbb82026a9,30s,40000
F,665.0,0,4679fb0813e79530,20s,30000
F,654.0,0,f0d7ca7b8ed6894f,50s,70000
M,607.0,0,c670ce5106a7b49a,20s,50000
M,640.0,1,a335ceb5a8d390af,40s,40000
M,689.0,0,20e98062cdbaba6a,50s,80000
M,601.0,0,e4894da1193484d3,20s,60000
M,630.0,0,4c7f7e09f5dd8586,40s,30000
M,788.0,0,a3c215c6ddc3eb56,30s,30000
M,568.0,0,8b20700183bb7d9c,30s,70000
F,667.0,0,a7573a25c12d46b2,40s,50000
M,598.0,0,95e5700bee13ac0d,30s,20000
M,627.0,0,88184b93a93da98e,50s,20000
M,666.0,0,5c40c8025dc60e34,30s,30000
M,611.0,0,79e46905bf361b8a,40s,30000
M,720.0,0,bc21175de0de423b,50s,10000
M,775.0,0,67da8cd9e1943abb,30s,30000
F,739.0,0,9ea41ac133c713a4,30s,30000
M,752.0,0,0801ab0296c05794,60s,40000
F,583.0,0,661b0bec02c04f70,30s,80000
M,663.0,1,4cc35ae7f267026e,20s,50000
M,713.0,0,65969893fc16dd57,30s,50000
M,741.0,0,542bd165e0e6eac0,60s,60000
M,803.0,0,cbfe7c38865a2057,50s,50000
M,755.0,0,7a7ad72a9bd34280,50s,60000
F,743.0,0,841abd0221b739c1,30s,60000
M,850.0,1,fd08d169d4a63570,50s,50000
M,660.0,0,358a9ba705a4a8ad,50s,70000
M,692.0,0,ed1f15d956e9a0d4,50s,30000
M,616.0,0,e9a3188fe82d20c1,20s,60000
M,685.0,0,3ec632db614bedb5,60s,40000
M,559.0,0,dd1abdec0627ec16,40s,60000
F,643.0,0,993b822ac5fa46dd,50s,30000
F,672.0,0,34efd9759b71852d,50s,30000
F,746.0,0,b3beb11caca40591,20s,60000
M,758.0,1,c3159142809fe988,50s,70000
F,613.0,0,0082180fd7509731,20s,60000
F,825.0,0,58a49b97ebcafd28,30s,70000
F,690.0,0,b6bbe7f3cd875d8e,20s,60000
F,697.0,0,c8647d0a6194d30d,20s,50000
F,567.0,0,0353a2720374b3cf,60s,40000
F,637.0,0,23835bfd4bfab345,30s,60000
F,753.0,0,1fddd41daceb99cd,30s,70000
M,692.0,0,1ba93d3a5b32df87,40s,50000
F,688.0,0,87d91e209369ddd1,50s,50000
M,696.0,0,e7bdcc8827681e2c,40s,80000
F,579.0,0,6fa44c6991c5dce4,40s,50000
F,673.0,0,06c51a17ab7dcb4e,50s,50000
M,779.0,1,d8d40901c2d980c9,40s,60000
M,756.0,0,61073d8fa651a5ab,50s,50000
M,671.0,0,8d9a6b9044089388,60s,40000
M,789.0,0,b774e3d07799a1b3,40s,60000
M,592.0,0,d94c3cd8511cf724,20s,50000
F,612.0,0,d917413d46b1d5d4,30s,80000
F,810.0,0,809b584d31babe97,40s,60000
F,720.0,0,5ecb7998e6bf4982,40s,40000
M,660.0,0,558b4d2f18972fd2,30s,60000
M,676.0,0,6e2b686178befef5,30s,60000
M,624.0,0,d4ca38335e6f908a,20s,70000
F,699.0,0,5adf7fd2eeb96e8a,30s,40000
M,694.0,0,5d1536361916cb4d,50s,50000
M,681.0,0,38668f626bc72f36,20s,50000
M,599.0,0,a1d94ef67205477b,50s,50000
F,699.0,0,113519ac0dd966c3,30s,30000
M,643.0,0,d9d89a62c27ee94f,50s,60000
F,611.0,0,1300d68dc8de23f9,30s,60000
F,769.0,0,5e3be50c37750b24,50s,70000
F,832.0,0,02ddc098f8199b8f,40s,50000
M,816.0,1,fec4bae279906c6c,50s,40000
M,726.0,0,73b4e032d1cd0c90,20s,60000
M,661.0,0,1e72fd5035ec6a58,50s,40000
M,675.0,0,bad7e0c290a8f606,30s,70000
F,708.0,0,6e9cc8dd92b1839d,30s,70000
M,651.0,1,e11941163dd0d965,20s,70000
M,772.0,0,095331ca19fdf6bb,60s,60000
M,537.0,0,ae5888a1d8c2618f,40s,40000
F,659.0,0,91d9e6c49855e9b3,60s,50000
M,736.0,0,b79c6a4a4fc956f9,40s,60000
F,621.0,0,0d11ef7852ca4b30,20s,40000
M,663.0,0,4b72a584547b3dbd,30s,70000
F,722.0,0,c33b2a6ae123f0fe,30s,60000
F,786.0,0,753110e9443edd46,20s,30000
M,589.0,0,fd52926f9458bb9f,60s,80000
M,584.0,0,511562a8b341f795,60s,50000
M,614.0,0,ccb7b288d8d35f4a,40s,30000
M,572.0,0,ec74d54e9a7e001b,40s,40000
M,577.0,0,774a7428335fbb2d,50s,80000
F,612.0,0,87651f9aa73a9ce8,40s,80000
F,766.0,1,f437b5590a573f94,20s,70000
M,658.0,0,694ba17799fb0d27,40s,70000
F,682.0,0,e480b184ab2a0146,50s,70000
M,613.0,0,523e4660a3177011,50s,60000
F,724.0,0,e4248e30172a8967,40s,60000
M,811.0,0,3c7a62ffeb287659,50s,60000
F,618.0,0,a9721ce29ff4b8c9,40s,60000
F,801.0,0,2d51caccf3038b95,30s,40000
M,706.0,1,88415b935c9e3523,30s,60000
M,681.0,0,4b5acd0d52b011cb,50s,80000
M,708.0,0,64a4cf56194f8e74,50s,50000
F,707.0,0,960f6b2383c20fd5,30s,40000
M,810.0,1,4b6d18b068d9ac59,30s,60000
F,716.0,0,6dd7ea097a4bbc25,40s,40000
F,718.0,0,1bcd18ce0443fc9c,50s,30000
F,650.0,1,324f0c93cdcfad37,30s,70000
M,739.0,0,8696a5f3ba170f7e,40s,40000
M,613.0,0,961dd5bb9a9116ef,20s,50000
F,688.0,0,777171cc69f577a3,30s,40000
M,850.0,0,5eebfa4a49c66e26,60s,70000
F,505.0,0,973717b59aab34f2,40s,70000
M,696.0,0,fa72f23f03800bf6,50s,50000
M,699.0,0,2145f528878f2f41,20s,30000
F,664.0,0,2f7bb52ce4983ff5,30s,40000
M,666.0,0,951eeddb0494e5b1,60s,60000
M,686.0,1,4cb9a5e3b87e1a71,60s,50000
M,662.0,0,e90fb4e7244e2693,50s,50000
M,696.0,0,87024ccbf5859a0b,30s,50000
F,646.0,0,72775adbc930e15d,50s,60000
M,822.0,0,a0ad4421c0c6acac,40s,50000
M,662.0,0,85eab2b964f58077,50s,60000
M,720.0,0,a7bf4a3b7b9115f7,50s,30000
M,745.0,0,75cddc7ae2bc5af3,30s,40000
F,731.0,0,276e0a5adfe74017,60s,50000
F,709.0,0,fc8534e10205f4ea,30s,60000
M,608.0,0,513118d023d7b679,30s,40000
F,627.0,0,d2852b1375e1e96d,40s,50000
F,798.0,1,12593b4125dcbaf7,60s,50000
M,627.0,0,a043ab9874cb21b3,20s,30000
M,725.0,0,643f64cc0d83faa1,60s,60000
F,614.0,0,4f5d9f0c75f8823e,30s,20000
F,751.0,1,bcb1da6319a817c5,20s,80000
F,632.0,0,f5ced28f7c701b86,30s,60000
F,613.0,0,66877dd5cc8aae5d,40s,60000
M,630.0,0,fbf9826fbe843fd0,40s,20000
F,641.0,0,c4ccb0aee1060d96,40s,40000
F,708.0,0,9f90c65b576f6ea8,20s,80000
M,603.0,0,b19bb699641075de,30s,70000
M,678.0,0,0a27802618962fe0,30s,70000
F,600.0,0,c5e3cf3904116915,50s,60000
M,725.0,0,d1dd1c44f5a86dbe,50s,30000
F,738.0,0,6fca5959b67e0541,20s,70000
M,678.0,0,140853bccbfe7e3f,40s,30000
M,699.0,0,c88e0c098065d246,30s,30000
F,803.0,0,77d804daeffb3596,30s,30000
M,669.0,0,094669194a1d5ba1,50s,70000
F,614.0,0,b97201b551cef809,30s,50000
M,721.0,0,ce7b0cb55a7d138c,50s,50000
F,601.0,0,3b21488548c5dd7a,30s,50000
M,665.0,0,5ee16adba08573cb,20s,30000
F,638.0,0,2ed120fccda6383a,50s,40000
F,631.0,0,cc39798cef2c56de,50s,40000
M,662.0,0,96317d41ef8c310a,40s,20000
M,743.0,1,39e021795922865c,50s,40000
M,757.0,0,226ca3df12e0e76a,20s,30000
F,745.0,1,7a508b9f20b9a294,30s,60000
